Year,Place,Age Group,Race and Ethnicity,Count of Alcohol Consumption,Rate of Alcohol Consumption,Count of Diabetes,Rate of Diabetes,Count of Hypertension,Rate of Hypertension,Count of Smoking,Rate of Smoking,Count of Low Weight Gain,Rate of Low Weight Gain,Count of Inadequate Prenatal Care,Rate of Inadequate Prenatal Care,Count of Other Risks,Rate of Other Risks
2023,Harvey,20 to 24,NH White,0,0,0,0,0,0,*,*,*,*,*,*,0,0
2023,Harvey,25 to 29,NH White,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2023,Harvey,35 to 39,NH White,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2023,Harvey,All Ages,All Race/Eth,*,*,21,9.4,29,13,8,*,124,55.6,104,46.6,66,29.6
2023,Harvey,All Ages,NH Black,*,*,7,*,23,18.9,5,*,62,50.8,59,48.4,39,32
2023,Harvey,30 to 34,All Race/Eth,*,*,5,*,8,*,*,*,29,51.8,18,*,19,*
2023,Harvey,30 to 34,NH Black,*,*,*,*,8,*,*,*,14,*,9,*,13,*
2023,Harvey,35 to 39,All Race/Eth,*,*,5,*,5,*,*,*,13,*,12,*,11,*
2023,Harvey,35 to 39,NH Black,*,*,*,*,*,*,*,*,*,*,8,*,5,*
2015,Harwood Heights,15 to 17,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Harwood Heights,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Harwood Heights,25 to 29,All Race/Eth,0,0,*,*,*,*,0,0,8,*,9,*,*,*
2015,Harwood Heights,30 to 34,All Race/Eth,0,0,5,*,0,0,0,0,15,*,8,*,5,*
2015,Harwood Heights,40 to 44,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Harwood Heights,35 to 39,All Race/Eth,*,*,5,*,0,0,*,*,11,*,6,*,6,*
2015,Harwood Heights,20 to 24,All Race/Eth,*,*,*,*,*,*,0,0,8,*,8,*,*,*
2015,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,6,*,*,*
2015,Harwood Heights,All Ages,NH White,0,0,7,*,*,*,0,0,28,45.9,18,*,9,*
2015,Harwood Heights,All Ages,Hispanic,*,*,*,*,0,0,*,*,10,*,8,*,*,*
2015,Harwood Heights,25 to 29,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Harwood Heights,30 to 34,Hispanic,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2015,Harwood Heights,18 to 19,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Harwood Heights,25 to 29,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2015,Harwood Heights,30 to 34,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2015,Harwood Heights,35 to 39,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Harwood Heights,40 to 44,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Harwood Heights,15 to 17,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Harwood Heights,20 to 24,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Harwood Heights,25 to 29,NH White,0,0,*,*,*,*,0,0,6,*,7,*,*,*
2015,Harwood Heights,30 to 34,NH White,0,0,*,*,0,0,0,0,12,*,6,*,*,*
2015,Harwood Heights,35 to 39,NH White,0,0,*,*,0,0,0,0,7,*,*,*,5,*
2015,Harwood Heights,40 to 44,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Harwood Heights,20 to 24,Hispanic,*,*,*,*,0,0,0,0,*,*,*,*,*,*
2015,Harwood Heights,35 to 39,Hispanic,*,*,*,*,0,0,*,*,*,*,*,*,*,*
2015,Harwood Heights,All Ages,All Race/Eth,*,*,12,*,*,*,*,*,43,46.2,34,36.6,15,*
2016,Harwood Heights,All Ages,All Race/Eth,0,0,10,*,9,*,*,*,39,37.1,35,33.3,21,20
2016,Harwood Heights,15 to 17,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2016,Harwood Heights,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Harwood Heights,20 to 24,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2016,Harwood Heights,25 to 29,All Race/Eth,0,0,*,*,*,*,*,*,9,*,11,*,*,*
2016,Harwood Heights,30 to 34,All Race/Eth,0,0,*,*,6,*,0,0,15,*,15,*,11,*
2016,Harwood Heights,35 to 39,All Race/Eth,0,0,*,*,0,0,0,0,8,*,*,*,*,*
2016,Harwood Heights,40 to 44,All Race/Eth,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2016,Harwood Heights,All Ages,Hispanic,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2016,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,*,*,0,0,8,*,6,*,6,*
2016,Harwood Heights,All Ages,NH Multiracial,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2016,Harwood Heights,All Ages,NH White,0,0,5,*,7,*,*,*,28,41.2,27,39.7,13,*
2016,Harwood Heights,15 to 17,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2016,Harwood Heights,18 to 19,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Harwood Heights,20 to 24,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Harwood Heights,25 to 29,Hispanic,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2016,Harwood Heights,30 to 34,Hispanic,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2016,Harwood Heights,40 to 44,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Harwood Heights,25 to 29,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2016,Harwood Heights,30 to 34,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2016,Harwood Heights,35 to 39,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2016,Harwood Heights,40 to 44,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Harwood Heights,20 to 24,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Harwood Heights,35 to 39,NH Multiracial,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2016,Harwood Heights,20 to 24,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2016,Harwood Heights,25 to 29,NH White,0,0,*,*,*,*,*,*,6,*,8,*,*,*
2016,Harwood Heights,30 to 34,NH White,0,0,0,0,*,*,0,0,10,*,11,*,6,*
2016,Harwood Heights,35 to 39,NH White,0,0,*,*,0,0,0,0,5,*,*,*,*,*
2016,Harwood Heights,40 to 44,NH White,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2017,Harwood Heights,All Ages,All Race/Eth,0,0,7,*,6,*,*,*,28,33.7,22,26.5,13,*
2017,Harwood Heights,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,20 to 24,All Race/Eth,0,0,*,*,0,0,*,*,*,*,*,*,*,*
2017,Harwood Heights,25 to 29,All Race/Eth,0,0,*,*,*,*,*,*,10,*,9,*,*,*
2017,Harwood Heights,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,9,*,5,*,*,*
2017,Harwood Heights,35 to 39,All Race/Eth,0,0,5,*,*,*,0,0,7,*,*,*,8,*
2017,Harwood Heights,40 to 44,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2017,Harwood Heights,All Ages,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2017,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2017,Harwood Heights,All Ages,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2017,Harwood Heights,All Ages,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,All Ages,NH White,0,0,*,*,6,*,*,*,18,*,17,*,9,*
2017,Harwood Heights,20 to 24,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,25 to 29,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2017,Harwood Heights,30 to 34,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,40 to 44,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,18 to 19,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,25 to 29,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2017,Harwood Heights,30 to 34,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2017,Harwood Heights,35 to 39,NH Asian/PI,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2017,Harwood Heights,20 to 24,NH Black,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2017,Harwood Heights,25 to 29,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2017,Harwood Heights,20 to 24,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,18 to 19,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harwood Heights,20 to 24,NH White,0,0,*,*,0,0,*,*,*,*,*,*,*,*
2017,Harwood Heights,25 to 29,NH White,0,0,0,0,*,*,*,*,*,*,5,*,*,*
2017,Harwood Heights,30 to 34,NH White,0,0,0,0,*,*,0,0,6,*,*,*,*,*
2017,Harwood Heights,35 to 39,NH White,0,0,*,*,*,*,0,0,7,*,*,*,6,*
2017,Harwood Heights,40 to 44,NH White,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2018,Harwood Heights,All Ages,All Race/Eth,0,0,7,*,9,*,*,*,34,35.1,35,36.1,18,*
2018,Harwood Heights,15 to 17,All Race/Eth,0,0,0,0,*,*,0,0,0,0,*,*,*,*
2018,Harwood Heights,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Harwood Heights,20 to 24,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2018,Harwood Heights,25 to 29,All Race/Eth,0,0,*,*,*,*,*,*,15,*,17,*,*,*
2018,Harwood Heights,30 to 34,All Race/Eth,0,0,*,*,0,0,0,0,9,*,9,*,*,*
2018,Harwood Heights,35 to 39,All Race/Eth,0,0,*,*,*,*,0,0,*,*,5,*,5,*
2018,Harwood Heights,40 to 44,All Race/Eth,0,0,*,*,*,*,0,0,*,*,0,0,*,*
2018,Harwood Heights,45 to 54,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Harwood Heights,All Ages,Hispanic,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2018,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2018,Harwood Heights,All Ages,NH Black,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Harwood Heights,All Ages,NH Multiracial,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Harwood Heights,All Ages,NH White,0,0,*,*,6,*,*,*,23,35.9,28,43.8,12,*
2018,Harwood Heights,18 to 19,Hispanic,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Harwood Heights,20 to 24,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2018,Harwood Heights,25 to 29,Hispanic,0,0,0,0,0,0,0,0,*,*,0,0,*,*
2018,Harwood Heights,30 to 34,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Harwood Heights,35 to 39,Hispanic,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2018,Harwood Heights,40 to 44,Hispanic,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2018,Harwood Heights,20 to 24,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2018,Harwood Heights,25 to 29,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2018,Harwood Heights,30 to 34,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Harwood Heights,35 to 39,NH Asian/PI,0,0,0,0,*,*,0,0,0,0,*,*,*,*
2018,Harwood Heights,40 to 44,NH Asian/PI,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2018,Harwood Heights,25 to 29,NH Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Harwood Heights,30 to 34,NH Black,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Harwood Heights,25 to 29,NH Multiracial,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Harwood Heights,15 to 17,NH White,0,0,0,0,*,*,0,0,0,0,*,*,*,*
2018,Harwood Heights,20 to 24,NH White,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2018,Harwood Heights,25 to 29,NH White,0,0,0,0,*,*,*,*,12,*,16,*,*,*
2018,Harwood Heights,30 to 34,NH White,0,0,*,*,0,0,0,0,6,*,9,*,*,*
2018,Harwood Heights,35 to 39,NH White,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2018,Harwood Heights,40 to 44,NH White,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2018,Harwood Heights,45 to 54,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Harwood Heights,All Ages,All Race/Eth,0,0,9,*,8,*,*,*,27,32.5,25,30.1,18,*
2019,Harwood Heights,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Harwood Heights,20 to 24,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2019,Harwood Heights,25 to 29,All Race/Eth,0,0,0,0,*,*,0,0,6,*,7,*,*,*
2019,Harwood Heights,30 to 34,All Race/Eth,0,0,6,*,*,*,*,*,9,*,9,*,7,*
2019,Harwood Heights,35 to 39,All Race/Eth,0,0,*,*,*,*,*,*,9,*,5,*,7,*
2019,Harwood Heights,40 to 44,All Race/Eth,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2019,Harwood Heights,All Ages,Hispanic,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2019,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,0,0,0,0,0,0,*,*,*,*
2019,Harwood Heights,All Ages,NH Multiracial,0,0,0,0,*,*,0,0,5,*,*,*,*,*
2019,Harwood Heights,All Ages,NH White,0,0,6,*,*,*,*,*,18,*,18,*,11,*
2019,Harwood Heights,18 to 19,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Harwood Heights,20 to 24,Hispanic,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2019,Harwood Heights,25 to 29,Hispanic,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2019,Harwood Heights,30 to 34,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Harwood Heights,35 to 39,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Harwood Heights,18 to 19,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Harwood Heights,20 to 24,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Harwood Heights,25 to 29,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Harwood Heights,30 to 34,NH Asian/PI,0,0,*,*,0,0,0,0,0,0,*,*,*,*
2019,Harwood Heights,35 to 39,NH Asian/PI,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2019,Harwood Heights,20 to 24,NH Multiracial,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Harwood Heights,25 to 29,NH Multiracial,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2019,Harwood Heights,35 to 39,NH Multiracial,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2019,Harwood Heights,20 to 24,NH White,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Harwood Heights,25 to 29,NH White,0,0,0,0,*,*,0,0,*,*,6,*,*,*
2019,Harwood Heights,30 to 34,NH White,0,0,5,*,*,*,*,*,9,*,7,*,6,*
2019,Harwood Heights,35 to 39,NH White,0,0,*,*,*,*,*,*,*,*,*,*,*,*
2019,Harwood Heights,40 to 44,NH White,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2020,Harwood Heights,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2020,Harwood Heights,20 to 24,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Harwood Heights,25 to 29,All Race/Eth,0,0,*,*,*,*,0,0,9,*,5,*,5,*
2020,Harwood Heights,35 to 39,All Race/Eth,0,0,*,*,0,0,*,*,*,*,*,*,*,*
2020,Harwood Heights,40 to 44,All Race/Eth,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2020,Harwood Heights,All Ages,Hispanic,0,0,*,*,*,*,0,0,6,*,*,*,*,*
2020,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,0,0,0,0,6,*,*,*,*,*
2020,Harwood Heights,18 to 19,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2020,Harwood Heights,25 to 29,Hispanic,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2020,Harwood Heights,30 to 34,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Harwood Heights,35 to 39,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2020,Harwood Heights,40 to 44,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Harwood Heights,25 to 29,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2020,Harwood Heights,30 to 34,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Harwood Heights,35 to 39,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2020,Harwood Heights,40 to 44,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2020,Harwood Heights,18 to 19,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Harwood Heights,20 to 24,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Harwood Heights,25 to 29,NH White,0,0,*,*,*,*,0,0,5,*,*,*,*,*
2020,Harwood Heights,35 to 39,NH White,0,0,*,*,0,0,*,*,*,*,*,*,*,*
2020,Harwood Heights,40 to 44,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Harwood Heights,All Ages,All Race/Eth,*,*,12,*,7,*,*,*,27,35.5,14,*,17,*
2020,Harwood Heights,All Ages,NH White,*,*,8,*,6,*,*,*,15,*,7,*,13,*
2020,Harwood Heights,30 to 34,All Race/Eth,*,*,5,*,5,*,*,*,12,*,*,*,8,*
2020,Harwood Heights,30 to 34,NH White,*,*,5,*,5,*,*,*,7,*,*,*,8,*
2021,Harwood Heights,All Ages,All Race/Eth,0,0,11,*,8,*,*,*,33,42.3,25,32.1,19,*
2021,Harwood Heights,20 to 24,All Race/Eth,0,0,*,*,0,0,0,0,*,*,6,*,*,*
2021,Harwood Heights,25 to 29,All Race/Eth,0,0,*,*,*,*,0,0,8,*,8,*,*,*
2021,Harwood Heights,30 to 34,All Race/Eth,0,0,6,*,*,*,*,*,11,*,6,*,7,*
2021,Harwood Heights,35 to 39,All Race/Eth,0,0,*,*,5,*,0,0,9,*,5,*,7,*
2021,Harwood Heights,40 to 44,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2021,Harwood Heights,All Ages,Hispanic,0,0,*,*,*,*,0,0,5,*,6,*,*,*
2021,Harwood Heights,All Ages,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Harwood Heights,All Ages,NH Black,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2021,Harwood Heights,All Ages,NH White,0,0,8,*,5,*,*,*,23,41.8,17,*,14,*
2021,Harwood Heights,20 to 24,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Harwood Heights,25 to 29,Hispanic,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2021,Harwood Heights,30 to 34,Hispanic,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2021,Harwood Heights,35 to 39,Hispanic,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2021,Harwood Heights,25 to 29,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Harwood Heights,30 to 34,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2021,Harwood Heights,35 to 39,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2021,Harwood Heights,30 to 34,NH Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Harwood Heights,35 to 39,NH Black,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2021,Harwood Heights,20 to 24,NH White,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2021,Harwood Heights,25 to 29,NH White,0,0,0,0,*,*,0,0,5,*,7,*,*,*
2021,Harwood Heights,30 to 34,NH White,0,0,5,*,0,0,*,*,10,*,5,*,5,*
2021,Harwood Heights,35 to 39,NH White,0,0,*,*,*,*,0,0,*,*,*,*,5,*
2021,Harwood Heights,40 to 44,NH White,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2022,Harwood Heights,All Ages,All Race/Eth,0,0,6,*,9,*,*,*,30,45.5,14,*,14,*
2022,Harwood Heights,20 to 24,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2022,Harwood Heights,25 to 29,All Race/Eth,0,0,0,0,*,*,0,0,7,*,*,*,*,*
2022,Harwood Heights,30 to 34,All Race/Eth,0,0,*,*,6,*,0,0,14,*,6,*,8,*
2022,Harwood Heights,35 to 39,All Race/Eth,0,0,*,*,*,*,*,*,8,*,*,*,*,*
2022,Harwood Heights,40 to 44,All Race/Eth,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2022,Harwood Heights,All Ages,Hispanic,0,0,*,*,5,*,0,0,7,*,*,*,6,*
2022,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2022,Harwood Heights,All Ages,NH Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Harwood Heights,All Ages,NH White,0,0,*,*,*,*,*,*,20,43.5,11,*,5,*
2022,Harwood Heights,20 to 24,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2022,Harwood Heights,25 to 29,Hispanic,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2022,Harwood Heights,30 to 34,Hispanic,0,0,*,*,*,*,0,0,*,*,0,0,*,*
2022,Harwood Heights,35 to 39,Hispanic,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2022,Harwood Heights,30 to 34,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2022,Harwood Heights,40 to 44,NH Asian/PI,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2022,Harwood Heights,20 to 24,NH Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Harwood Heights,20 to 24,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2022,Harwood Heights,25 to 29,NH White,0,0,0,0,0,0,0,0,6,*,*,*,0,0
2022,Harwood Heights,30 to 34,NH White,0,0,*,*,*,*,0,0,8,*,*,*,*,*
2022,Harwood Heights,35 to 39,NH White,0,0,0,0,*,*,*,*,5,*,*,*,*,*
2022,Harwood Heights,40 to 44,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Harwood Heights,All Ages,All Race/Eth,0,0,5,*,10,*,*,*,30,42.3,24,33.8,14,*
2023,Harwood Heights,20 to 24,All Race/Eth,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2023,Harwood Heights,25 to 29,All Race/Eth,0,0,*,*,0,0,0,0,6,*,*,*,*,*
2023,Harwood Heights,30 to 34,All Race/Eth,0,0,*,*,*,*,*,*,13,*,9,*,5,*
2023,Harwood Heights,35 to 39,All Race/Eth,0,0,*,*,*,*,0,0,*,*,6,*,5,*
2023,Harwood Heights,40 to 44,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2023,Harwood Heights,All Ages,Hispanic,0,0,*,*,*,*,0,0,7,*,*,*,*,*
2023,Harwood Heights,All Ages,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2023,Harwood Heights,All Ages,NH White,0,0,*,*,7,*,*,*,19,*,16,*,10,*
2023,Harwood Heights,20 to 24,Hispanic,0,0,*,*,*,*,0,0,*,*,0,0,*,*
2023,Harwood Heights,25 to 29,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Harwood Heights,30 to 34,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Harwood Heights,35 to 39,Hispanic,0,0,*,*,*,*,0,0,0,0,*,*,*,*
2023,Harwood Heights,40 to 44,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Harwood Heights,30 to 34,NH Asian/PI,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2023,Harwood Heights,35 to 39,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Harwood Heights,40 to 44,NH Asian/PI,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2023,Harwood Heights,20 to 24,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Harwood Heights,25 to 29,NH White,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2023,Harwood Heights,30 to 34,NH White,0,0,0,0,*,*,*,*,10,*,7,*,*,*
2023,Harwood Heights,35 to 39,NH White,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2023,Harwood Heights,40 to 44,NH White,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2015,Hazel Crest,All Ages,All Race/Eth,0,0,9,*,17,*,5,*,72,45,59,36.9,32,20
2015,Hazel Crest,10 to 14,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Hazel Crest,15 to 17,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Hazel Crest,18 to 19,All Race/Eth,0,0,0,0,*,*,0,0,5,*,5,*,*,*
2015,Hazel Crest,20 to 24,All Race/Eth,0,0,*,*,5,*,0,0,20,40.8,18,*,11,*
2015,Hazel Crest,25 to 29,All Race/Eth,0,0,*,*,*,*,0,0,22,51.2,16,*,7,*
2015,Hazel Crest,30 to 34,All Race/Eth,0,0,*,*,*,*,*,*,12,*,11,*,7,*
2015,Hazel Crest,35 to 39,All Race/Eth,0,0,0,0,*,*,*,*,7,*,*,*,*,*
2015,Hazel Crest,40 to 44,All Race/Eth,0,0,*,*,*,*,*,*,5,*,*,*,*,*
2015,Hazel Crest,All Ages,Hispanic,0,0,*,*,0,0,0,0,*,*,5,*,*,*
2015,Hazel Crest,All Ages,NH Black,0,0,8,*,14,*,5,*,66,48.2,51,37.2,28,20.4
2015,Hazel Crest,All Ages,NH Multiracial,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2015,Hazel Crest,All Ages,NH White,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2015,Hazel Crest,15 to 17,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Hazel Crest,20 to 24,Hispanic,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2015,Hazel Crest,25 to 29,Hispanic,0,0,*,*,0,0,0,0,0,0,*,*,*,*
2015,Hazel Crest,30 to 34,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
